source,sample_date,analyte,data,uniqueID
OCEAN#15EAST_SL,2020/08/24,COLI_E,20,679E2AE4BB385640B39F59C6FC3F2641
OCEAN#15EAST_SL,2020/08/24,COLI_TOTAL,52,775E158352063082B3E83872ABB29DE9
OCEAN#16_SL,2020/08/03,COLI_E,<10,79BC2E9EC0DF674D6B92F4310DA1D6AE
OCEAN#16_SL,2020/08/03,COLI_TOTAL,31,471C9A1FD5BC03CA2AA420BD2E8B785E
OCEAN#16_SL,2020/08/03,ENTERO,<10,5D16DF44B05301662FDBFFDAF8BCC1DF
OCEAN#15EAST_SL,2020/08/24,ENTERO,<10,4517287ADAEDB6051A357AB577707314
OCEAN#15_SL,2020/08/17,COLI_E,20,C590287077C398A11ACC3956E28856EF
OCEAN#15_SL,2020/08/17,COLI_TOTAL,52,21AEB4350CED3A2CFA12E082C6CE795C
OCEAN#15_SL,2020/08/17,ENTERO,<10,3FCAF8745680581C218121244C796EC8
OCEAN#17_SL,2020/08/03,COLI_E,<10,B4B6EAB309EED7E7D2A5D15FC068FA07
OCEAN#17_SL,2020/08/03,COLI_TOTAL,31,ABE2DB0AEEB31C19AEF5D7E00301DE08
OCEAN#17_SL,2020/08/03,ENTERO,<10,D5D3C1BE2955276E2436ECCE13263168
OCEAN#16_SL,2020/08/17,COLI_E,<10,DF80B08190334CBFF2209EF251BA180B
OCEAN#16_SL,2020/08/17,COLI_TOTAL,10,33A0FBDDBAA066E092773BA137102468
OCEAN#16_SL,2020/08/17,ENTERO,<10,83DE0912F18ECB5B3C3206202F5896C5
OCEAN#15_SL,2020/08/24,COLI_E,171,1D95F3D59B99457BB9A1662177701109
OCEAN#15_SL,2020/08/24,COLI_TOTAL,1467,B9D4CEEB318B4B78698B0F4CE4E1A7F6
OCEAN#15_SL,2020/08/24,ENTERO,10,60EBBA0160444FBCD291B0B14BB749D8
OCEAN#18_SL,2020/08/03,COLI_E,<10,B0FD13B29E4E201C4B8B0A5D06D360A4
OCEAN#18_SL,2020/08/03,COLI_TOTAL,20,1FFA4027CD1729FD57E4F872D65B1713
OCEAN#18_SL,2020/08/03,ENTERO,<10,80AEA8CC55C1CFC3DA57E6F6291CE091
OCEAN#17_SL,2020/08/17,COLI_E,146,2854A8E255032C2C35841ECEF67C939A
OCEAN#17_SL,2020/08/17,COLI_TOTAL,201,990FC60A326336112B092F3E3D0BCFD3
OCEAN#17_SL,2020/08/17,ENTERO,<10,8B33EF35A5C9588D028EB846024E5112
OCEAN#19_SL,2020/08/03,COLI_E,<10,B2E5CFF658332339EA76647889DD936F
OCEAN#19_SL,2020/08/03,COLI_TOTAL,10,1AE377CDBF447E6C2EE528F22C4E32EA
OCEAN#19_SL,2020/08/03,ENTERO,<10,41F8380227FF40448DA609A9D28D7D6A
OCEAN#16_SL,2020/08/24,COLI_E,10,EEAD6316556785AE9A7F1270527ECD41
OCEAN#16_SL,2020/08/24,COLI_TOTAL,52,2DCB54411FB7263386252ACF3DD4C2DE
OCEAN#16_SL,2020/08/24,ENTERO,<10,D0CEF03AA57BC93AF67BE54334634A72
BAY#210.1_SL,2021/07/06,ENTERO,<10,4CF20924EE4879C30E8FA17FFB2B9321
BAY#211_SL,2021/04/26,COLI_FECAL,5,042DA2C02FE90C36EE7BACBAE157D604
BAY#211_SL,2021/04/26,COLI_TOTAL,10,AEDC35CF928411C41B32E290DEA2ECAA
BAY#301.1_SL,2020/12/21,COLI_E,20,13FCCCEAEFB4791999B57A46700A6DEA
BAY#301.1_SL,2020/12/21,COLI_TOTAL,1334,4B8588675C55EAC69E2C6D201B417C4A
BAY#301.1_SL,2020/12/21,ENTERO,<10,3F0724F5CF7E08DF26E3F938C3D85FC0
OCEAN#17_SL,2020/09/14,COLI_E,<10,450D4E798B5DE9A238F89B64881B2F30
OCEAN#17_SL,2020/09/14,COLI_TOTAL,10,4A7B65107E204FDD067AC99633B11F58
OCEAN#17_SL,2020/09/14,ENTERO,<10,23680C0C079807A4CFC3FC897417E3F4
BAY#211_SL,2021/04/26,ENTERO,20,EA24ADDDCA3385A43B3C68B3FE8DB3F7
BAY#202.5_SL,2021/10/25,COLI_FECAL,200,9F945AE05C6B0CCD45CE2090013113EA
BAY#220_SL,2021/04/12,COLI_FECAL,40,32C06308E9A7AC059796AB9D71D7F7F6
BAY#211_SL,2021/02/01,COLI_E,<10,88B3EEDCA3122E4892C2D9791945D268
BAY#211_SL,2021/02/01,COLI_TOTAL,145,9A87F245812EA154D2F7ECD2EBCE74AC
BAY#211_SL,2021/02/01,ENTERO,<10,A6F43EAFD24CDCE76D684AAF53D01323
BAY#301.2_SL,2020/11/10,COLI_E,<10,E77E25ED0F16556026126B6CD3774161
BAY#301.2_SL,2020/11/10,COLI_TOTAL,30,8167C84A01006A4341B65C8A5CCAE9A1
BAY#301.2_SL,2020/11/10,ENTERO,<10,1C2F3EBFF0A166ACB318388A2D4108A0
BAY#301.2_SL,2020/11/09,COLI_E,52,217E86AEC9E66B2A34DB35D85918DBEB
BAY#301.2_SL,2020/11/09,COLI_TOTAL,393,9DE1A0D75824FCE69E2CFA9691669FD1
BAY#301.2_SL,2020/11/09,ENTERO,3076,0A1656B389A2A28C6FC7ACA1B7943E69
OCEAN#21.1_SL,2020/08/03,COLI_E,<10,F096E0BDD656E5BC072CC47E35D4D31B
OCEAN#21.1_SL,2020/08/03,COLI_TOTAL,63,7EC77FA1DD4921CA30CA0D7077A28537
OCEAN#21.1_SL,2020/08/03,ENTERO,<10,841E90B87A3C52B64C4FB1558DE68DB1
BAY#220_SL,2021/04/12,COLI_TOTAL,<10,DFC6DC8DB9FF2209072F9B4E1044CF4F
BAY#220_SL,2021/04/12,ENTERO,<10,77A50600F227DB1B4983F3D8B048EC20
BAY#301.2_SL,2020/11/23,COLI_E,10,D6128B3479683371719066F912EF697B
BAY#301.2_SL,2020/11/23,COLI_TOTAL,75,D43D51166FD8049C0DA112C4B20B7199
OCEAN#19_SL,2020/08/10,COLI_E,<10,F838B915FF6CBCE521E5A4C8B8D6691A
OCEAN#19_SL,2020/08/10,COLI_TOTAL,10,2C0A65A3B61CC301B14DD63AE2D15B3B
OCEAN#19_SL,2020/08/10,ENTERO,<10,D10DFDFB98CB06EC5FD61421A9F73CDE
BAY#301.2_SL,2020/11/23,ENTERO,<10,9D46633C28E248DE77863391D98490E9
BAY#202.5_SL,2021/10/25,COLI_TOTAL,1080,4884885041137AE6CE6172EAE48AB1AB
OCEAN#15_SL,2020/10/13,COLI_E,41,41DEDCE7B078CDEFA85E330CD0CAE965
OCEAN#15_SL,2020/10/13,COLI_TOTAL,908,6BE7290796E4986A6B761BB8FB413D41
OCEAN#16_SL,2020/09/28,COLI_E,20,BD69DFCDED94DFC0745A8290BD2D8ADA
OCEAN#18_SL,2020/08/17,COLI_E,<10,33D227AB63D8C6BE58F178382C33D0E0
OCEAN#18_SL,2020/08/17,COLI_TOTAL,31,CBDEDADED86D1E0EF944B1CF12723378
OCEAN#18_SL,2020/08/17,ENTERO,<10,9E1BE37AD09676A856828A428E245FE2
OCEAN#16_SL,2020/09/28,COLI_TOTAL,298,AC4BD9B2EE5F7CED74243C39A69EB0CE
OCEAN#16_SL,2020/09/28,ENTERO,<10,D115F01839503D60C594B528D76B320A
OCEAN#15_SL,2020/10/13,ENTERO,20,B6940847BC3B45326FF0EED57C15FB0B
OCEAN#15EAST_SL,2020/10/26,COLI_E,<10,15D432D0FBB82904C47C003EA0873EB4
OCEAN#17_SL,2020/08/31,COLI_E,<10,955F9A616C1DC2DD189D58E78B6B3A72
OCEAN#21.1_SL,2020/08/10,COLI_E,<10,79CDB2EB831766240EC534D04FE34CE0
OCEAN#21.1_SL,2020/08/10,COLI_TOTAL,<10,0F1E78C7DEFA33F29640CACE91B8D6DE
OCEAN#21.1_SL,2020/08/10,ENTERO,<10,EA1A7C1FDB2337FFF77435B0C05A1ACE
OCEAN#17_SL,2020/08/31,COLI_TOTAL,20,471896014CE88BACCC3282622A0036E2
OCEAN#17_SL,2020/08/31,ENTERO,<10,4F34145E3D51F5C96A007FF3D223268E
OCEAN#17_SL,2020/08/24,COLI_E,<10,9C73FDE0E81EABE32EE1CFDA4D144D04
OCEAN#17_SL,2020/08/24,COLI_TOTAL,63,48846CA9399AB46BA29FC3F7E3881B8B
OCEAN#17_SL,2020/08/24,ENTERO,<10,E7C0048483842A6539F95AB880183C04
OCEAN#19_SL,2020/08/17,COLI_E,20,0191C462E54A19FD48E55029D2AD72D9
OCEAN#19_SL,2020/08/17,COLI_TOTAL,63,7C8AE9529FD1A4DA4F13FF4F92A575B9
OCEAN#19_SL,2020/08/17,ENTERO,10,107846B9C43CA1A6C28C7AE4CDA59146
OCEAN#15EAST_SL,2020/10/26,COLI_TOTAL,41,466593C0453234B7EDD5D3D07D1E4ABB
OCEAN#18_SL,2020/08/31,COLI_E,<10,99D22F5D12B604BB62B9ADBDBF7BD3C1
OCEAN#18_SL,2020/08/31,COLI_TOTAL,<10,9A30F6F7C84301E5D4BF6D7CBEA18717
OCEAN#18_SL,2020/08/31,ENTERO,<10,57AD91250F6348056A1BCEB72120D846
OCEAN#15EAST_SL,2020/10/26,ENTERO,41,69985CB5E2715ECD980562AD89D835E5
BAY#202.5_SL,2021/10/25,ENTERO,241,2AC21D963D9305E658FDD63CBC5A9734
BAY#202.5_SL,2021/10/24,COLI_TOTAL,3360,E12AAC08C74449891D849D30897042A8
BAY#210.1_SL,2021/08/31,COLI_FECAL,10,6E8952DE4D8AAA2ADF691A3914516E8A
BAY#210.1_SL,2021/09/13,COLI_FECAL,15,8F79B6B9A242FFD26B9F77B5F5EC3429
OCEAN#18_SL,2020/08/24,COLI_E,10,7EB6E7F6F3A335A5E8CC2327AF8FD84B
OCEAN#18_SL,2020/08/24,COLI_TOTAL,85,BFC9ACA35B95E18450C42C3904D7AC32
OCEAN#18_SL,2020/08/24,ENTERO,74,C89A584C750A18CCA1C9D52075D76E81
OCEAN#21.1_SL,2020/08/17,COLI_E,20,61F577796DDBF0D65F3A9A4EFDCEB87B
OCEAN#21.1_SL,2020/08/17,COLI_TOTAL,41,204742D3C078EA53353E942D1525A7C3
OCEAN#21.1_SL,2020/08/17,ENTERO,30,0BDD4C2EF900DB6C6D2600DBE039AB94
BAY#300.1_SL,2021/03/01,COLI_E,<10,AA38814CD73FF56A7FDA371BB20E52DC
OCEAN#18_SL,2020/09/14,COLI_E,211,A75A1D89843C6784AEDA57819AE03F02
OCEAN#18_SL,2020/09/14,COLI_TOTAL,211,2E31796F56AA536F5AAF855618636F80
OCEAN#18_SL,2020/09/14,ENTERO,<10,CC5633C94AD89D1E348617548C0E5764
BAY#300.1_SL,2021/03/01,COLI_TOTAL,20,81939B700BD451FD43196D9C8357F799
BAY#210.1_SL,2021/09/13,COLI_TOTAL,<10,F5D69B486E665C49BF6CA2489E43B64A
BAY#210.1_SL,2021/05/24,COLI_FECAL,<5,E3580086EF49837FAB36A079440E2977
BAY#301.2_SL,2021/01/19,COLI_E,41,CCEF59B3EA61D1DFB27EB1609B2B4453
BAY#301.2_SL,2021/01/19,COLI_TOTAL,1464,140073FADB1A4E3160DCA1D658515F45
BAY#301.1_SL,2021/01/05,COLI_E,20,2ECAA1E77FB29C4A46395B91A3E5831C
BAY#301.1_SL,2021/01/05,COLI_TOTAL,5247,77A1EE9FB8B03AC95ACCA29B1E1408A8
BAY#301.1_SL,2021/01/05,ENTERO,20,0A1C82A562308D36160B91F74E15E651
BAY#301.1_SL,2021/01/04,COLI_E,512,8376D35A80C1A453CD155D331D58FCFB
BAY#301.1_SL,2021/01/04,COLI_TOTAL,6488,16EC352CB1DD72991E5309AD5B660DBA
BAY#301.1_SL,2021/01/04,ENTERO,1017,22168414B3069CA9DD151C4338211D3E
BAY#301.2_SL,2021/01/19,ENTERO,110,82EBAC8CF27591AF601FFCB049401661
BAY#300.1_SL,2021/03/15,COLI_E,10,765CE7D53E22B515FC026283A1E5ADBD
BAY#300.1_SL,2021/03/15,COLI_TOTAL,364,B3C8C18A818F1DEBD1F691231D570AFD
BAY#210.1_SL,2021/05/24,COLI_TOTAL,20,802C9BD51752A0E8831004BA351F0946
BAY#301.2_SL,2020/12/07,COLI_E,<10,E593E4B094A55D969B728984E260D5B1
BAY#301.2_SL,2020/12/07,COLI_TOTAL,199,A56A2EBC238558703C55451D5B5F4DA3
OCEAN#19_SL,2020/08/31,COLI_E,<10,AA25471A52FD2CAC462C8933AA708AD4
OCEAN#19_SL,2020/08/31,COLI_TOTAL,41,7ED95FC57E5C39BA5FA069D8582C65D6
OCEAN#19_SL,2020/08/31,ENTERO,<10,1BE873C44A812545A03C4790542984A2
BAY#301.2_SL,2020/12/07,ENTERO,<10,EB41F1E652E3AFBD29ED8622346CE06F
BAY#210.1_SL,2021/05/24,ENTERO,<10,A57CF5A1350ACCE42D64E77ECAE4A750
BAY#210.1_SL,2021/09/13,ENTERO,<10,4D3E1BDA6F3AE88C5C0C6D376D41C984
BAY#202.4_SL,2021/09/27,COLI_FECAL,5,189787E83887847548BAD02CC916966C
BAY#301.2_SL,2020/12/23,COLI_E,20,7E78EB11B476FB9CA44339847B75593F
BAY#301.2_SL,2020/12/23,COLI_TOTAL,676,491535D074E3016BB61190CF602D1448
OCEAN#17_SL,2020/09/28,COLI_E,10,0EA311EB02B7EF999BBDB17148559219
OCEAN#17_SL,2020/09/28,COLI_TOTAL,134,5DC78EFEA073C87CDC2C28895E05006B
OCEAN#17_SL,2020/09/28,ENTERO,<10,D8832325D05605595D0F37E39587DB0F
BAY#301.2_SL,2020/12/23,ENTERO,74,12B9F0636CE32E3F607AF27E80325C26
BAY#301.2_SL,2020/12/22,COLI_E,432,AB7D2E008133C5C52DF6498DEB54BB1F
BAY#301.2_SL,2020/12/22,COLI_TOTAL,1956,8BD857B89D8549CD35B87F757F8593A7
BAY#301.2_SL,2020/12/22,ENTERO,31,950107D0354B9ACE09DCF9C5475A6173
BAY#301.2_SL,2020/12/21,COLI_E,161,26DC9058D9C97F623494CFB3D6827A08
BAY#301.2_SL,2020/12/21,COLI_TOTAL,1948,B9141AC197EDE2E47CB448DF3C248FE0
OCEAN#19_SL,2020/08/24,COLI_E,20,29D519E979A657EA6FECE88FC1D522DF
OCEAN#19_SL,2020/08/24,COLI_TOTAL,110,A6193EAA46918D4512754BF7497F3B58
OCEAN#19_SL,2020/08/24,ENTERO,<10,98C1557A166BDDEBC630BF8CFF1532E7
OCEAN#21.1_SL,2020/08/24,COLI_E,<10,FA07BD111F7B32394DA0E4253D80A72E
OCEAN#21.1_SL,2020/08/24,COLI_TOTAL,10,5CFE0E70CCD724534B2B8D9C2129B27C
OCEAN#21.1_SL,2020/08/24,ENTERO,<10,05BF7DD35D76357EF33AF82645E406F4
BAY#202.4_SL,2021/09/27,COLI_TOTAL,<10,F3033599288F5912B7C448327D88F31D
BAY#202.4_SL,2021/09/27,ENTERO,10,F487CB9767DE1F62159492FCC622EB36
BAY#202.5_SL,2021/10/24,ENTERO,305,001E6DD6AA1987F42B4911FD97127201
BAY#202.5_SL,2022/02/14,COLI_FECAL,45,101C042D73854A56487B57B6D83E525A
BAY#210.1_SL,2021/06/21,ENTERO,10,7F32C33297754092451A5B50430518D0
BAY#202.5_SL,2022/02/14,COLI_TOTAL,40,6D0646B7C24AD1EBDED8A1B0C2F3DB04
BAY#202.5_SL,2022/02/14,ENTERO,10,0BA0B894D2E4A1480D512479E8A6B468
BAY#202.5_SL,2021/11/08,COLI_FECAL,15,2564016EAD3F9260F67626FD8F073CAF
BAY#202.5_SL,2021/11/08,COLI_TOTAL,50,A303DB514EAD840B566756BFD6218039
BAY#202.5_SL,2021/11/08,ENTERO,<10,AA6DAD87C08680D57882285C2DCF450C
BAY#202.5_SL,2022/02/07,COLI_FECAL,<5,CD0C7377A9B44107B6F6174318F33B1A
BAY#211_SL,2021/06/07,ENTERO,10,F9EFE858F4AE4A5B2BF35A374E752939
BAY#202.5_SL,2022/02/07,COLI_TOTAL,<10,55F676E9016059F062C8D5EBC8B08038
BAY#220_SL,2021/04/26,COLI_FECAL,<5,9FCFD0B8ADE6122FF6354E69FE3F291D
BAY#220_SL,2021/04/26,COLI_TOTAL,<10,5E009E4959586356711C9D26FF3E1D74
BAY#220_SL,2021/04/26,ENTERO,10,E764D5DB826F1201031E4E59036D5844
BAY#300.1_SL,2021/03/30,COLI_TOTAL,231,B7199E36ECADDBC1C637701B01882F4E
BAY#300.1_SL,2021/03/30,ENTERO,<10,EAB878B1AB2EEB6D6DCD3C641DAFB809
BAY#202.5_SL,2022/02/07,ENTERO,<10,3DBA5D740A32D90E45A9E7298C2D7112
BAY#202.4_SL,2021/02/01,COLI_E,30,4A2AB466024F9E4A982A44A115150C07
BAY#202.4_SL,2021/02/01,COLI_TOTAL,85,1028E98C9746D2DF70C1E6D5AEDC2F99
BAY#202.4_SL,2021/02/01,ENTERO,<10,60BB7E21FC564D7C0611F1BA99199AB3
BAY#301.1_SL,2021/02/16,COLI_E,20,8602081937C8A331281BA94CC747790D
BAY#202.5_SL,2022/01/31,COLI_FECAL,<5,321D2DAF8FA8BB6BA11500E3E10D9B44
BAY#211_SL,2021/05/24,COLI_FECAL,5,B510A1C1471EB9B8E4AD8021CAD21C80
OCEAN#21.1_SL,2020/08/31,COLI_E,<10,C034B369471EF8CC07A902DB211F6641
OCEAN#21.1_SL,2020/08/31,COLI_TOTAL,20,CF433E3CD810BDDDB93E9E057EB28AC0
OCEAN#21.1_SL,2020/08/31,ENTERO,<10,8100120C9354D4D202C0A34B2B70305D
BAY#202.4_SL,2021/01/19,COLI_E,<10,38B80909A9646A5F3F6469E28651E366
OCEAN#19_SL,2020/09/14,COLI_E,10,5A3FCF21E38BAB2EBA78106510B9015E
BAY#220_SL,2021/12/27,COLI_TOTAL,>16000,C2CFA0394B3763DC31BCBC69124CBD89
BAY#202.4_SL,2021/01/27,COLI_E,132,D089F2219B5C538139E01E22AB965CCD
BAY#202.4_SL,2021/01/27,COLI_TOTAL,368,38CB37E86F5F0F3125B390E3BC14C3F8
BAY#202.4_SL,2021/01/27,ENTERO,98,456F5CA39A7F92375F8E58C0714A627F
BAY#202.4_SL,2021/01/25,COLI_E,<10,348BEBD406F6C85D6D20CA99A8838036
BAY#202.4_SL,2021/01/25,COLI_TOTAL,31,C1EC68B50CD1477152B2EAC5D7699678
BAY#202.4_SL,2021/01/25,ENTERO,52,A00BC3AB10FEBBB27F0A8ADA30B9EAC0
BAY#211_SL,2021/05/24,COLI_TOTAL,<10,39AEE620F0DDCE08EC08C54665A985ED
OCEAN#19_SL,2020/09/14,COLI_TOTAL,10,099CE60EDD27F32A466EC1B55E9DE597
BAY#202.4_SL,2021/01/11,COLI_E,<10,E8532D619D6F00B47AC8FA4E58FABB1A
BAY#202.4_SL,2021/01/11,ENTERO,10,53AFAA1EE9568415DCD77374AA86EBA3
OCEAN#15_SL,2021/06/08,COLI_TOTAL,800,3C1376179FDD9207A00F29BCDE996B8B
OCEAN#17_SL,2021/06/14,COLI_FECAL,<7,84A421E482DFD2B25695CA7A6E5DD48A
BAY#230_SL,2021/12/14,COLI_FECAL,600,8D51F637FEDD52634864472B85A5F728
BAY#202.5_SL,2021/01/27,COLI_E,<10,E7F860529694C8963B80CA73E9754BA7
BAY#202.5_SL,2021/01/27,COLI_TOTAL,435,AFC730767DA6309935855E382A59B8CF
BAY#202.5_SL,2021/01/27,ENTERO,75,8D99BC316115DE5109D2AA9135B2C879
BAY#202.5_SL,2021/01/25,COLI_E,<10,1DA6E45FF1E78A0F7AE07528CA29BB63
BAY#202.5_SL,2021/01/25,COLI_TOTAL,20,7E0F7A929786C0F45E31E3AAB5BC2912
BAY#202.5_SL,2021/01/25,ENTERO,<10,6A4BA5F7D7FBD8DB02C5387D81445835
BAY#202.5_SL,2021/01/11,COLI_E,<10,D5CA209B0993FD7E85E39528CA5E5223
BAY#202.5_SL,2021/01/11,COLI_TOTAL,<10,04959C738D81469F190C0DB98BED8CBF
BAY#202.5_SL,2021/01/11,ENTERO,<10,B1287FEB6E8D793101F150400A13D9E0
BAY#202.4_SL,2022/02/15,COLI_FECAL,50,3052B71878EEEAAFC3E282853CAB0C21
BAY#202.4_SL,2022/02/15,ENTERO,52,5498C9F43FE63A3C095B7EDAC7B1ED4F
BAY#202.4_SL,2022/02/14,COLI_FECAL,230,B95AA41299088A0175C2ADB2E1B7CEB1
BAY#202.4_SL,2022/02/14,ENTERO,169,0119D46A704AF13A82D23BB153AD5E49
BAY#202.4_SL,2020/12/28,COLI_E,20,E4FF99C5BBDCC37BFE43B2017254179E
BAY#202.4_SL,2020/11/30,COLI_E,10,D6F347278258D4E2F2AAAED47AABD181
BAY#202.4_SL,2020/11/30,COLI_TOTAL,31,3A85CB3C7B876143178130EA35164B3E
BAY#202.4_SL,2020/11/30,ENTERO,<10,667615C889EA0D410E15B0A9DADEF55E
BAY#202.4_SL,2020/12/28,COLI_TOTAL,52,5B0FE14643D47612AB80FF6F3FA05109
BAY#202.4_SL,2020/11/18,COLI_E,31,0CFBAE2BBB05AB236A0D267C4955495E
BAY#202.4_SL,2020/11/18,COLI_TOTAL,292,E9AEBAE0761D2340D9D602D473598E58
BAY#202.4_SL,2020/09/08,COLI_E,52,01F03E1171B981396F01C97A4996DF45
BAY#202.4_SL,2020/09/08,COLI_TOTAL,3448,79FD019B5C57B386A4740D6DC161BE25
BAY#202.4_SL,2020/09/08,ENTERO,10,B64EFCC78F87E25521A445E9FB1EB05F
BAY#202.4_SL,2020/11/18,ENTERO,10,B5E686BBD26A71C97EDC9B8F7E61ACB2
BAY#202.4_SL,2020/10/05,COLI_E,41,ACF791190B193BE5D38E4A10F3843C77
BAY#202.4_SL,2020/10/05,COLI_TOTAL,122,6FD6C48051DBACD21B3B839592CCBE31
BAY#202.4_SL,2020/10/05,ENTERO,<10,55530D0F1C53F180265447354A814094
BAY#202.4_SL,2020/11/17,COLI_E,14136,C03A4C48C2D17DE4DE556C860B77D61A
BAY#202.4_SL,2020/11/17,COLI_TOTAL,14136,97364EB47D3C8EFC77319209B117A566
BAY#202.4_SL,2020/10/19,COLI_E,74,FDA4734B7ACE0B93916CCCE4D4C02412
BAY#202.4_SL,2020/10/19,COLI_TOTAL,295,87DBBCA46748148C643DC635E21C5D52
BAY#202.4_SL,2020/10/19,ENTERO,10,5A58074E3E3A1B842C3F61122BB8C010
BAY#202.4_SL,2020/11/17,ENTERO,83,B48E88CA7AC4EFC548726BF1E4300B90
BAY#202.4_SL,2020/11/16,COLI_E,195,948E6041B93C6F5FCA8D1D844AB4ECB5
BAY#202.4_SL,2020/11/16,COLI_TOTAL,613,DA7427A820F3E7E2FFC99DDF62E52A7E
BAY#202.4_SL,2020/11/16,ENTERO,148,8B0D521E089AEFFB1A415B2084EB3A37
BAY#202.4_SL,2021/01/11,COLI_TOTAL,10,C164079884522572362A02DD73F1FBE0
BAY#202.4_SL,2020/09/21,COLI_E,41,E09A1063B366358ED8139C058DD88A04
BAY#202.4_SL,2020/09/21,COLI_TOTAL,228,92FA67461CB0666DCB9DECBBF033C13B
BAY#202.4_SL,2020/09/21,ENTERO,10,E76884205C906219F081D47A30C40613
BAY#202.4_SL,2020/12/28,ENTERO,10,531D3EC33670F7A09FE8C1037E40B288
BAY#202.4_SL,2022/02/07,ENTERO,<10,9C4DED3D69EFBABD409F753E73C4DBB6
BAY#202.4_SL,2020/12/14,COLI_E,10,E79C78FEA461FFBB84CC59E0F73D39DB
BAY#202.4_SL,2020/12/14,COLI_TOTAL,41,7F65EC7710128F4968091EEF9342C97F
BAY#202.4_SL,2020/12/14,ENTERO,20,315E3168C484CC0F9E9F13329DC212FD
BAY#202.4_SL,2020/12/13,COLI_E,<10,1FBD0BE08A5304F6C37345E409E49BB4
BAY#202.4_SL,2020/12/13,COLI_TOTAL,63,711794F8D78CACDAFBFEA0A7CC97A873
BAY#202.4_SL,2020/12/13,ENTERO,<10,4905BD3779B9C64EECF0B03102E0E6D5
BAY#202.5_SL,2020/09/08,COLI_E,20,74E606A0E9911D218B0BAEA6A1991734
BAY#202.5_SL,2020/09/08,COLI_TOTAL,185,65977AB5D478A53FBB813AFFDFD6806B
BAY#202.5_SL,2020/09/08,ENTERO,<10,BB8B0BE852BE6F3C15834E404ED7C5FD
BAY#210.1_SL,2020/09/08,COLI_E,<10,96076A30C05567241AC76B28519634C9
BAY#210.1_SL,2020/09/08,COLI_TOTAL,259,59E367A051F528ACBAF8E9DAAFF905F5
BAY#210.1_SL,2020/09/08,ENTERO,10,B99F7F7C3220A65BD05F9B97DA2B2E27
BAY#202.4_SL,2021/08/23,COLI_FECAL,10,49B313569C70B68A3F9198588C8E6896
BAY#202.4_SL,2021/08/23,COLI_TOTAL,20,BE240B721B396DF873E5E5E2CF426AE9
BAY#202.4_SL,2021/08/23,ENTERO,96,2CB3647BAA0D8CB93FCC65B9A87BAF89
BAY#202.4_SL,2022/02/02,COLI_FECAL,<5,AF7AC6D3DE657BDB7223920BEC164596
BAY#202.4_SL,2021/03/22,COLI_E,<10,7E46E55753B064EADD6AFA636BEA93AA
BAY#202.5_SL,2020/10/05,COLI_E,<10,3A8D6C096BE74D2E68607367FF97D0BF
BAY#202.5_SL,2020/10/05,COLI_TOTAL,31,5063C87D3C5747EF939BF106A92544FA
BAY#202.5_SL,2020/10/05,ENTERO,<10,98F0D90E1C8340AB8AB3BC46EDF902D1
BAY#202.4_SL,2021/02/08,COLI_E,31,D03E7DE04527B425194170B200EBC455
BAY#202.4_SL,2021/02/08,COLI_TOTAL,63,05618B99A5561C58EC7C741C3BA566B4
BAY#202.4_SL,2021/02/08,ENTERO,<10,5B881EFB088B05FA223C3FA3549B177F
BAY#202.4_SL,2020/11/02,COLI_TOTAL,97,E43CD09D12FD0237ECEAFBF3F2A8C8AC
BAY#202.5_SL,2020/09/21,COLI_E,<10,50A30A7212E5B49DEA8AD5EA4C338745
BAY#202.5_SL,2020/09/21,COLI_TOTAL,74,3C1C6AB4A4A7C4B55B612577372B323B
BAY#202.5_SL,2020/09/21,ENTERO,<10,5EEB427F302A52AD99EDA575FEC0CA73
BAY#202.4_SL,2020/11/02,ENTERO,20,A5E3E25422EC3BEF00089C8F4BA5FD97
BAY#202.5_SL,2020/10/19,COLI_E,10,66E87E12550974D5CBE83382F63E1C86
BAY#202.5_SL,2020/10/19,COLI_TOTAL,30,A2E95172559B8EA15CCBEFFCC660536B
BAY#202.5_SL,2020/10/19,ENTERO,10,8E9467ECF6D518F91319FC0DFDCEA9D7
BAY#202.4_SL,2022/02/02,COLI_TOTAL,<10,6A052A8786D25E02031AC491F2F0DA92
BAY#202.4_SL,2021/02/22,COLI_E,<10,49CFC6B999C2A4031F380FE7889C2D4B
BAY#202.4_SL,2021/02/22,COLI_TOTAL,10,9AAE1B2E445A501D23DA77122898B5B1
BAY#202.4_SL,2021/02/22,ENTERO,<10,899DFED233D3D4E12641090382D34DE2
BAY#202.4_SL,2021/03/22,COLI_TOTAL,10,82EA841C69D724DD10028AE008BD91A8
BAY#211_SL,2021/01/28,COLI_E,171,BED15FB05D9A3FB655BC7516CBC99E95
BAY#211_SL,2021/01/28,COLI_TOTAL,959,262210F8248A4503354C264333538B2D
BAY#211_SL,2021/01/28,ENTERO,30,23E542E851FDEF160384636CE2FF0509
BAY#211_SL,2020/09/08,COLI_E,20,15CEEA98C1A7573829F3DDA0ADF550EA
BAY#211_SL,2020/09/08,COLI_TOTAL,52,ACB743CB6297573D6E4EC67FF4DC7227
BAY#211_SL,2020/09/08,ENTERO,10,EAB5B9FDAAADFAEA817577631F2761C5
BAY#211_SL,2021/01/27,COLI_E,203,526A62744A5ABC50A5595E8C2F48095F
BAY#202.5_SL,2020/11/16,COLI_E,31,3D8747742AB27B594013085E0C3370F2
